Lake,Year,Species,Developmental stage,GE
ARL,2013,Rt M,Metamorph,0.27
ARL,2013,Rt M,Metamorph,0.28
ARL,2013,Rt M,Metamorph,0.3
ARL,2013,Rt M,Metamorph,0.31
ARL,2013,Rt M,Metamorph,0.42
ARL,2013,Rt M,Metamorph,0.48
ARL,2013,Rt M,Metamorph,0.57
ARL,2013,Rt M,Metamorph,0.859
ARL,2013,Rt M,Metamorph,0.94
ARL,2013,Rt M,Metamorph,1.27
ARL,2013,Rt M,Metamorph,1.31
ARL,2013,Rt M,Metamorph,3.72
ARL,2013,Rt M,Metamorph,4.78
ARL,2013,Rt M,Metamorph,4.83
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0
ARL,2014,Rt M,Metamorph,0.11
ARL,2014,Rt M,Metamorph,0.14
ARL,2014,Rt M,Metamorph,0.21
ARL,2014,Rt M,Metamorph,0.24
ARL,2014,Rt M,Metamorph,0.25
ARL,2014,Rt M,Metamorph,0.25
ARL,2014,Rt M,Metamorph,0.33
ARL,2014,Rt M,Metamorph,0.46
ARL,2014,Rt M,Metamorph,0.923130438
ARL,2014,Rt M,Metamorph,1.17
ARL,2014,Rt M,Metamorph,1.2
ARL,2014,Rt M,Metamorph,1.86
ARL,2014,Rt M,Metamorph,2.15
ARL,2014,Rt M,Metamorph,4.97
ARL,2014,Rt M,Metamorph,9.74
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0.504431203
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0.175219048
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,0
ARL,2017,Rt M,Metamorph,1.327073574
ARL,2017,Rt M,Metamorph,1.408848912
ARL,2017,Rt M,Metamorph,1.029006466
ARL,2017,Rt M,Metamorph,0.128891999
ARL,2017,Rt M,Metamorph,0.621693768
ARL,2017,Rt M,Metamorph,0.933201388
ARL,2017,Rt M,Metamorph,1.21409595
ARL,2017,Rt M,Metamorph,1.485409439
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2016,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
ARL,2018,Rt M,Metamorph,0
