Lake,Year,Species,Developmental stage,GE
Acherito,2012,Alytes obstetricans ,T,2.69
Acherito,2012,Alytes obstetricans ,T,15.3
Acherito,2012,Alytes obstetricans ,T,19.4
Acherito,2012,Alytes obstetricans ,T,52.9
Acherito,2012,Alytes obstetricans ,T,3.53
Acherito,2012,Alytes obstetricans ,T,1.41
Acherito,2012,Alytes obstetricans ,T,65.8
Acherito,2014,Alytes obstetricans ,T,3.33
Acherito,2014,Alytes obstetricans ,T,0.79
Acherito,2014,Alytes obstetricans ,T,1.69
Acherito,2014,Alytes obstetricans ,T,4.01
Acherito,2014,Alytes obstetricans ,T,0.64
Acherito,2014,Alytes obstetricans ,T,0.62
Acherito,2014,Alytes obstetricans ,T,25.18
Acherito,2014,Alytes obstetricans ,T,1.53
Acherito,2014,Alytes obstetricans ,T,58.89
Acherito,2014,Alytes obstetricans ,T,16.66
Acherito,2014,Alytes obstetricans ,T,5.81
Acherito,2014,Alytes obstetricans ,T,11.13
Acherito,2014,Alytes obstetricans ,T,1.88
Acherito,2014,Alytes obstetricans ,T,93.86
Acherito,2014,Alytes obstetricans ,T,68.37
Acherito,2014,Alytes obstetricans ,T,13.17
Acherito,2014,Alytes obstetricans ,T,30.43
Acherito,2014,Alytes obstetricans ,T,13.92
Acherito,2014,Alytes obstetricans ,T,37.23
Acherito,2014,Alytes obstetricans ,T,9.06
Acherito,2014,Alytes obstetricans ,T,157.14
Acherito,2014,Alytes obstetricans ,T,36.52
Acherito,2014,Alytes obstetricans ,T,41.67
Acherito,2014,Alytes obstetricans ,T,8.14
Acherito,2014,Alytes obstetricans ,T,53.49
Acherito,2014,Alytes obstetricans ,T,116.99
Acherito,2014,Alytes obstetricans ,T,65.52
Acherito,2014,Alytes obstetricans ,T,64.09
Acherito,2014,Alytes obstetricans ,T,37.81
Acherito,2014,Alytes obstetricans ,T,14.15
Ansabere,2010,Alytes obstetricans,M,20.3
Ansabere,2010,Alytes obstetricans,M,0
Ansabere,2010,Alytes obstetricans,M,1207
Ansabere,2010,Alytes obstetricans,M,136.6
Ansabere,2010,Alytes obstetricans,M,20.3
Ansabere,2010,Alytes obstetricans,M,88.6
Ansabere,2010,Alytes obstetricans,M,229.6
Ansabere,2010,Alytes obstetricans,M,49.4
Ansabere,2010,Alytes obstetricans,M,19.8
Ansabere,2010,Alytes obstetricans,M,336.6
Ansabere,2010,Alytes obstetricans,M,83.2
Ansabere,2010,Alytes obstetricans,M,4.31
Ansabere,2010,Alytes obstetricans,M,16.6
Ansabere,2010,Alytes obstetricans,M,173.7
Ansabere,2010,Alytes obstetricans,M,49
Ansabere,2011,Alytes obstetricans,M,2495.2
Ansabere,2011,Alytes obstetricans,M,112.6
Ansabere,2011,Alytes obstetricans,M,35
Ansabere,2011,Alytes obstetricans,M,70
Ansabere,2011,Alytes obstetricans,M,0.159
Ansabere,2011,Alytes obstetricans,M,806.3
Ansabere,2011,Alytes obstetricans,M,71.9
Ansabere,2011,Alytes obstetricans,M,88.6
Ansabere,2011,Alytes obstetricans,M,2495.2
Ansabere,2011,Alytes obstetricans,M,112.6
Ansabere,2011,Alytes obstetricans,M,35
Ansabere,2011,Alytes obstetricans,M,70
Ansabere,2011,Alytes obstetricans,M,0.159
Ansabere,2011,Alytes obstetricans,M,2.83
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0
Ansabere,2012,Alytes obstetricans,M,0.524
Ansabere,2012,Alytes obstetricans,M,0.299
Ansabere,2015,Alytes obstetricans,M,475.914
Ansabere,2015,Alytes obstetricans,M,4.52762
Ansabere,2015,Alytes obstetricans,M,0.408051
Ansabere,2016,Alytes obstetricans,M,0.138338208
Ansabere,2016,Alytes obstetricans,M,69.87019539
Ansabere,2016,Alytes obstetricans,M,2.885755897
Ansabere,2016,Alytes obstetricans,M,0.287172161
Ansabere,2016,Alytes obstetricans,M,0.053463709
Ansabere,2016,Alytes obstetricans,M,0.523060225
Ansabere,2016,Alytes obstetricans,M,0.138338208
Ansabere,2016,Alytes obstetricans,M,69.87019539
Ansabere,2016,Alytes obstetricans,M,2.885755897
Ansabere,2016,Alytes obstetricans,M,0.287172161
Ansabere,2016,Alytes obstetricans,M,0
Ansabere,2016,Alytes obstetricans,M,0.053463709
Ansabere,2016,Alytes obstetricans,M,0.523060225
Ansabere,2008,Alytes obstetricans,T,3.57467
Ansabere,2008,Alytes obstetricans,T,168.016
Ansabere,2008,Alytes obstetricans,T,5.19964
Ansabere,2008,Alytes obstetricans,T,104.218
Ansabere,2008,Alytes obstetricans,T,214.383
Ansabere,2008,Alytes obstetricans,T,137.087
Ansabere,2008,Alytes obstetricans,T,156.34
Ansabere,2008,Alytes obstetricans,T,3.50318
Ansabere,2008,Alytes obstetricans,T,53.5927
Ansabere,2008,Alytes obstetricans,T,78.2729
Ansabere,2008,Alytes obstetricans,T,0.73938
Ansabere,2008,Alytes obstetricans,T,119.759
Ansabere,2008,Alytes obstetricans,T,121.034
Ansabere,2008,Alytes obstetricans,T,15.6201
Ansabere,2008,Alytes obstetricans,T,94.9308
Ansabere,2008,Alytes obstetricans,T,358.788
Ansabere,2008,Alytes obstetricans,T,12.1196
Ansabere,2008,Alytes obstetricans,T,0.0153939
Ansabere,2008,Alytes obstetricans,T,0.154608
Ansabere,2008,Alytes obstetricans,T,490.462
Ansabere,2008,Alytes obstetricans,T,1941.56
Ansabere,2008,Alytes obstetricans,T,154.372
Ansabere,2008,Alytes obstetricans,T,1163.31
Ansabere,2008,Alytes obstetricans,T,1778.31
Ansabere,2008,Alytes obstetricans,T,185.106
Ansabere,2008,Alytes obstetricans,T,348.574
Ansabere,2008,Alytes obstetricans,T,508.768
Ansabere,2008,Alytes obstetricans,T,46.6355
Ansabere,2008,Alytes obstetricans,T,3.78658
Ansabere,2008,Alytes obstetricans,T,3.90366
Ansabere,2008,Alytes obstetricans,T,0
Ansabere,2008,Alytes obstetricans,T,0
Ansabere,2008,Alytes obstetricans,T,0
Ansabere,2008,Alytes obstetricans,T,378.6
Ansabere,2008,Alytes obstetricans,T,16
Ansabere,2008,Alytes obstetricans,T,9.86
Ansabere,2008,Alytes obstetricans,T,23.8
Ansabere,2008,Alytes obstetricans,T,31.1
Ansabere,2008,Alytes obstetricans,T,162.3
Ansabere,2008,Alytes obstetricans,T,31.2
Ansabere,2008,Alytes obstetricans,T,506.4
Ansabere,2008,Alytes obstetricans,T,20.9308
Ansabere,2008,Alytes obstetricans,T,5977.67
Ansabere,2008,Alytes obstetricans,T,5.01957
Ansabere,2008,Alytes obstetricans,T,23.2913
Ansabere,2008,Alytes obstetricans,T,13.1651
Ansabere,2008,Alytes obstetricans,T,1248.87
Ansabere,2008,Alytes obstetricans,T,1.69591
Ansabere,2008,Alytes obstetricans,T,2.59291
Ansabere,2008,Alytes obstetricans,T,6.63589
Ansabere,2008,Alytes obstetricans,T,317.572
Ansabere,2008,Alytes obstetricans,T,110.306
Ansabere,2008,Alytes obstetricans,T,14.8415
Ansabere,2008,Alytes obstetricans,T,26.818
Ansabere,2008,Alytes obstetricans,T,36.1194
Ansabere,2008,Alytes obstetricans,T,29.9152
Ansabere,2008,Alytes obstetricans,T,1.40259
Ansabere,2008,Alytes obstetricans,T,390.737
Ansabere,2008,Alytes obstetricans,T,78.8503
Ansabere,2008,Alytes obstetricans,T,88.0181
Ansabere,2009,Alytes obstetricans ,T,279.609
Ansabere,2009,Alytes obstetricans ,T,197.432
Ansabere,2009,Alytes obstetricans ,T,262.168
Ansabere,2009,Alytes obstetricans ,T,72.2911
Ansabere,2009,Alytes obstetricans ,T,186.627
Ansabere,2009,Alytes obstetricans ,T,331.988
Ansabere,2009,Alytes obstetricans ,T,151.248
Ansabere,2009,Alytes obstetricans ,T,1040
Ansabere,2009,Alytes obstetricans ,T,40.6123
Ansabere,2009,Alytes obstetricans ,T,0.1801725
Ansabere,2009,Alytes obstetricans ,T,334.667
Ansabere,2009,Alytes obstetricans ,T,185.685
Ansabere,2009,Alytes obstetricans ,T,62.6222
Ansabere,2009,Alytes obstetricans ,T,36.8564
Ansabere,2009,Alytes obstetricans ,T,22.9082
Ansabere,2009,Alytes obstetricans ,T,41.0994
Ansabere,2009,Alytes obstetricans ,T,306.008
Ansabere,2009,Alytes obstetricans ,T,496.341
Ansabere,2009,Alytes obstetricans ,T,87.8158
Ansabere,2009,Alytes obstetricans ,T,223.486
Ansabere,2009,Alytes obstetricans ,T,165.345
Ansabere,2009,Alytes obstetricans ,T,1380
Ansabere,2009,Alytes obstetricans ,T,362.523
Ansabere,2009,Alytes obstetricans ,T,633.15
Ansabere,2009,Alytes obstetricans ,T,59.8819
Ansabere,2009,Alytes obstetricans ,T,373.423
Ansabere,2009,Alytes obstetricans ,T,216.64
Ansabere,2009,Alytes obstetricans ,T,838.426
Ansabere,2009,Alytes obstetricans ,T,273.521
Ansabere,2009,Alytes obstetricans ,T,209.649
Ansabere,2009,Alytes obstetricans ,T,21.7409
Ansabere,2009,Alytes obstetricans ,T,587.154
Ansabere,2011,Alytes obstetricans,T,23.5
Ansabere,2011,Alytes obstetricans,T,590.9
Ansabere,2011,Alytes obstetricans,T,459.2
Ansabere,2011,Alytes obstetricans,T,3.39
Ansabere,2011,Alytes obstetricans,T,204.9
Ansabere,2011,Alytes obstetricans,T,598.5
Ansabere,2011,Alytes obstetricans,T,446.7
Ansabere,2011,Alytes obstetricans,T,13.8
Ansabere,2011,Alytes obstetricans,T,51.5
Ansabere,2011,Alytes obstetricans,T,141.8
Ansabere,2011,Alytes obstetricans,T,234.1
Ansabere,2011,Alytes obstetricans,T,172.7
Ansabere,2011,Alytes obstetricans,T,385.1
Ansabere,2011,Alytes obstetricans,T,0.505
Ansabere,2011,Alytes obstetricans,T,14.2
Ansabere,2011,Alytes obstetricans,T,233.9
Ansabere,2011,Alytes obstetricans,T,233.6
Ansabere,2011,Alytes obstetricans,T,197.7
Ansabere,2011,Alytes obstetricans,T,6.92
Ansabere,2011,Alytes obstetricans,T,1237.9
Ansabere,2011,Alytes obstetricans,T,621
Ansabere,2011,Alytes obstetricans,T,35.2
Ansabere,2011,Alytes obstetricans,T,78.9
Ansabere,2011,Alytes obstetricans,T,110.6
Ansabere,2011,Alytes obstetricans,T,122.1
Ansabere,2011,Alytes obstetricans,T,36.2
Ansabere,2011,Alytes obstetricans,T,201.6
Ansabere,2011,Alytes obstetricans,T,26.7
Ansabere,2011,Alytes obstetricans,T,403.4
Ansabere,2011,Alytes obstetricans,T,9.94
Ansabere,2011,Alytes obstetricans,T,102.3
Ansabere,2011,Alytes obstetricans,T,117.6
Ansabere,2011,Alytes obstetricans,T,13.3
Ansabere,2011,Alytes obstetricans,T,93.3
Ansabere,2011,Alytes obstetricans,T,59.9
Ansabere,2011,Alytes obstetricans,T,27.5
Ansabere,2011,Alytes obstetricans,T,70.2
Ansabere,2011,Alytes obstetricans,T,11.4
Ansabere,2011,Alytes obstetricans,T,66.9
Ansabere,2011,Alytes obstetricans,T,30.5
Ansabere,2011,Alytes obstetricans,T,86
Ansabere,2011,Alytes obstetricans,T,19.4
Ansabere,2011,Alytes obstetricans,T,44.2
Ansabere,2011,Alytes obstetricans,T,3.89
Ansabere,2011,Alytes obstetricans,T,97.9
Ansabere,2011,Alytes obstetricans,T,261.7
Ansabere,2011,Alytes obstetricans,T,55.4
Ansabere,2011,Alytes obstetricans,T,49
Ansabere,2011,Alytes obstetricans,T,18.4
Ansabere,2011,Alytes obstetricans,T,35.2
Ansabere,2011,Alytes obstetricans,T,40.3
Ansabere,2011,Alytes obstetricans,T,16.3
Ansabere,2011,Alytes obstetricans,T,52.8
Ansabere,2011,Alytes obstetricans,T,70.3
Ansabere,2011,Alytes obstetricans,T,46.2
Ansabere,2011,Alytes obstetricans,T,26.7
Ansabere,2011,Alytes obstetricans,T,95.8
Ansabere,2011,Alytes obstetricans,T,281.4
Ansabere,2011,Alytes obstetricans,T,45.9
Ansabere,2011,Alytes obstetricans,T,49.3
Ansabere,2011,Alytes obstetricans,T,63.7
Ansabere,2011,Alytes obstetricans,T,124.2
Ansabere,2011,Alytes obstetricans,T,79.9
Ansabere,2011,Alytes obstetricans,T,117.9
Ansabere,2011,Alytes obstetricans,T,168.7
Ansabere,2011,Alytes obstetricans,T,164.8
Ansabere,2011,Alytes obstetricans,T,216.5
Ansabere,2011,Alytes obstetricans,T,8.84
Ansabere,2011,Alytes obstetricans,T,176.2
Ansabere,2011,Alytes obstetricans,T,250.4
Ansabere,2011,Alytes obstetricans,T,70.8
Ansabere,2011,Alytes obstetricans,T,2.01
Ansabere,2011,Alytes obstetricans,T,86.9
Ansabere,2011,Alytes obstetricans,T,133.3
Ansabere,2011,Alytes obstetricans,T,196.3
Ansabere,2011,Alytes obstetricans,T,198.8
Ansabere,2011,Alytes obstetricans,T,220.6
Ansabere,2011,Alytes obstetricans,T,130.5
Ansabere,2011,Alytes obstetricans,T,148
Ansabere,2011,Alytes obstetricans,T,45
Ansabere,2011,Alytes obstetricans,T,17
Ansabere,2011,Alytes obstetricans,T,24.7
Ansabere,2011,Alytes obstetricans,T,31.4
Ansabere,2011,Alytes obstetricans,T,21.9
Ansabere,2011,Alytes obstetricans,T,62.4
Ansabere,2011,Alytes obstetricans,T,70.2
Ansabere,2011,Alytes obstetricans,T,109.6
Ansabere,2011,Alytes obstetricans,T,41.7
Ansabere,2011,Alytes obstetricans,T,152.9
Ansabere,2011,Alytes obstetricans,T,51.6
Ansabere,2011,Alytes obstetricans,T,49.6
Ansabere,2011,Alytes obstetricans,T,25.9
Ansabere,2011,Alytes obstetricans,T,14.3
Ansabere,2011,Alytes obstetricans,T,38.7
Ansabere,2011,Alytes obstetricans,T,166.2
Ansabere,2011,Alytes obstetricans,T,398.3
Ansabere,2011,Alytes obstetricans,T,51.6
Ansabere,2011,Alytes obstetricans,T,70.7
Ansabere,2011,Alytes obstetricans,T,229.6
Ansabere,2011,Alytes obstetricans,T,135.1
Ansabere,2011,Alytes obstetricans,T,338.3
Ansabere,2011,Alytes obstetricans,T,253.9
Ansabere,2011,Alytes obstetricans,T,261.4
Ansabere,2011,Alytes obstetricans,T,233.6
Ansabere,2011,Alytes obstetricans,T,117.7
Ansabere,2011,Alytes obstetricans,T,346.2
Ansabere,2011,Alytes obstetricans,T,330.1
Ansabere,2011,Alytes obstetricans,T,163.8
Ansabere,2011,Alytes obstetricans,T,38.4
Ansabere,2011,Alytes obstetricans,T,318.5
Ansabere,2011,Alytes obstetricans,T,176.1
Ansabere,2011,Alytes obstetricans,T,197.8
Ansabere,2011,Alytes obstetricans,T,327.7
Ansabere,2011,Alytes obstetricans,T,286.3
Ansabere,2011,Alytes obstetricans,T,509.3
Ansabere,2011,Alytes obstetricans,T,316.7
Ansabere,2011,Alytes obstetricans,T,329.7
Ansabere,2011,Alytes obstetricans,T,213.8
Ansabere,2012,Alytes obstetricans,T,0.101
Ansabere,2012,Alytes obstetricans,T,689.7
Ansabere,2012,Alytes obstetricans,T,867.8
Ansabere,2012,Alytes obstetricans,T,2058.4
Ansabere,2012,Alytes obstetricans,T,1150.1
Ansabere,2012,Alytes obstetricans,T,242.1
Ansabere,2012,Alytes obstetricans,T,172.5
Ansabere,2012,Alytes obstetricans,T,235.5
Ansabere,2012,Alytes obstetricans,T,454.5
Ansabere,2012,Alytes obstetricans,T,211.7
Ansabere,2012,Alytes obstetricans,T,310.3
Ansabere,2012,Alytes obstetricans,T,689.3
Ansabere,2012,Alytes obstetricans,T,527.6
Ansabere,2012,Alytes obstetricans,T,555.5
Ansabere,2012,Alytes obstetricans,T,164.8
Ansabere,2012,Alytes obstetricans,T,314.7
Ansabere,2012,Alytes obstetricans,T,330.9
Ansabere,2012,Alytes obstetricans,T,178.6
Ansabere,2012,Alytes obstetricans,T,18.4
Ansabere,2012,Alytes obstetricans,T,61.5
Ansabere,2012,Alytes obstetricans,T,145.5
Ansabere,2012,Alytes obstetricans,T,15.4
Ansabere,2012,Alytes obstetricans,T,59.6
Ansabere,2012,Alytes obstetricans,T,44.5
Ansabere,2012,Alytes obstetricans,T,46.2
Ansabere,2012,Alytes obstetricans,T,9.67
Ansabere,2012,Alytes obstetricans,T,61.3
Ansabere,2012,Alytes obstetricans,T,14.9
Ansabere,2012,Alytes obstetricans,T,205.8
Ansabere,2012,Alytes obstetricans,T,78.7
Ansabere,2012,Alytes obstetricans,T,70.8
Ansabere,2012,Alytes obstetricans,T,23.1
Ansabere,2012,Alytes obstetricans,T,46.6
Ansabere,2012,Alytes obstetricans,T,83.9
Ansabere,2012,Alytes obstetricans,T,265.3
Ansabere,2012,Alytes obstetricans,T,24.4
Ansabere,2012,Alytes obstetricans,T,38.5
Ansabere,2012,Alytes obstetricans,T,54.7
Ansabere,2012,Alytes obstetricans,T,17.3
Ansabere,2012,Alytes obstetricans,T,48.1
Ansabere,2012,Alytes obstetricans,T,44.6
Ansabere,2012,Alytes obstetricans,T,99.6
Ansabere,2012,Alytes obstetricans,T,102.9
Ansabere,2012,Alytes obstetricans,T,105.3
Ansabere,2012,Alytes obstetricans,T,146.3
Ansabere,2012,Alytes obstetricans,T,213.8
Ansabere,2012,Alytes obstetricans,T,0.711
Ansabere,2012,Alytes obstetricans,T,15.7
Ansabere,2014,Alytes obstetricans,T,627.2470856
Ansabere,2014,Alytes obstetricans,T,425.1531219
Ansabere,2014,Alytes obstetricans,T,231.3315964
Ansabere,2014,Alytes obstetricans,T,218.4418869
Ansabere,2014,Alytes obstetricans,T,95.32259941
Ansabere,2014,Alytes obstetricans,T,873.9889526
Ansabere,2014,Alytes obstetricans,T,103.7887764
Ansabere,2014,Alytes obstetricans,T,2359.675598
Ansabere,2014,Alytes obstetricans,T,690.9991455
Ansabere,2014,Alytes obstetricans,T,4.055510163
Ansabere,2014,Alytes obstetricans,T,368.800087
Ansabere,2014,Alytes obstetricans,T,72.16132164
Ansabere,2014,Alytes obstetricans,T,40.85077763
Ansabere,2014,Alytes obstetricans,T,34.14325476
Ansabere,2014,Alytes obstetricans,T,558.5895538
Ansabere,2014,Alytes obstetricans,T,34.42639351
Ansabere,2014,Alytes obstetricans,T,246.05896
Ansabere,2014,Alytes obstetricans,T,0.92036292
Ansabere,2014,Alytes obstetricans,T,245.1737595
Ansabere,2014,Alytes obstetricans,T,243.8401031
Ansabere,2014,Alytes obstetricans,T,28.08378696
Ansabere,2014,Alytes obstetricans,T,278.5416031
Ansabere,2014,Alytes obstetricans,T,36.64844275
Ansabere,2014,Alytes obstetricans,T,73.47684383
Ansabere,2014,Alytes obstetricans,T,42.02712059
Ansabere,2014,Alytes obstetricans,T,39.43808079
Ansabere,2014,Alytes obstetricans,T,193.7077713
Ansabere,2014,Alytes obstetricans,T,56.88079357
Ansabere,2014,Alytes obstetricans,T,304.0822029
Ansabere,2014,Alytes obstetricans,T,106.7307472
Ansabere,2016,Alytes obstetricans,T,134.695
Ansabere,2016,Alytes obstetricans,T,169.101
Ansabere,2016,Alytes obstetricans,T,180.086
Ansabere,2016,Alytes obstetricans,T,165.906
Ansabere,2016,Alytes obstetricans,T,62.0083
Ansabere,2016,Alytes obstetricans,T,243.184
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Ansabere,2017,Alytes obstetricans,T,0
Arlet,2008,Alytes obstetricans,M,234.568
Arlet,2008,Alytes obstetricans,M,3.74836
Arlet,2008,Alytes obstetricans,M,1.86959
Arlet,2008,Alytes obstetricans,M,154.35
Arlet,2008,Alytes obstetricans,M,207.74
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,1.34496
Arlet,2008,Alytes obstetricans,M,2.72041
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,58.7
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,26.3
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,0.16681
Arlet,2008,Alytes obstetricans,M,0.207914
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,0
Arlet,2008,Alytes obstetricans,M,26.237
Arlet,2010,Alytes obstetricans,M,1825.1
Arlet,2010,Alytes obstetricans,M,1412.4
Arlet,2010,Alytes obstetricans,M,5.16
Arlet,2010,Alytes obstetricans,M,31.6
Arlet,2010,Alytes obstetricans,M,714.2
Arlet,2010,Alytes obstetricans,M,105.4
Arlet,2010,Alytes obstetricans,M,135.1
Arlet,2010,Alytes obstetricans,M,5.89
Arlet,2010,Alytes obstetricans,M,467.3
Arlet,2010,Alytes obstetricans,M,4581.6
Arlet,2010,Alytes obstetricans,M,53.1
Arlet,2010,Alytes obstetricans,M,12.3
Arlet,2010,Alytes obstetricans,M,437.6
Arlet,2010,Alytes obstetricans,M,22
Arlet,2010,Alytes obstetricans,M,11.3
Arlet,2010,Alytes obstetricans,M,5420.7
Arlet,2010,Alytes obstetricans,M,80.1
Arlet,2010,Alytes obstetricans,M,2.56
Arlet,2010,Alytes obstetricans,M,207.5
Arlet,2010,Alytes obstetricans,M,1983.4
Arlet,2010,Alytes obstetricans,M,2214
Arlet,2010,Alytes obstetricans,M,7705.2
Arlet,2010,Alytes obstetricans,M,4016.5
Arlet,2010,Alytes obstetricans,M,2239.6
Arlet,2010,Alytes obstetricans,M,1491.6
Arlet,2010,Alytes obstetricans,M,16.5
Arlet,2010,Alytes obstetricans,M,47.4
Arlet,2010,Alytes obstetricans,M,754.4
Arlet,2010,Alytes obstetricans,M,1919.1
Arlet,2010,Alytes obstetricans,M,8802.2
Arlet,2010,Alytes obstetricans,M,19.8
Arlet,2010,Alytes obstetricans,M,0.00316
Arlet,2010,Alytes obstetricans,M,44.9
Arlet,2010,Alytes obstetricans,M,0
Arlet,2010,Alytes obstetricans,M,5.25
Arlet,2010,Alytes obstetricans,M,31.9
Arlet,2010,Alytes obstetricans,M,86.9
Arlet,2010,Alytes obstetricans,M,15846.6
Arlet,2010,Alytes obstetricans,M,6908.6
Arlet,2010,Alytes obstetricans,M,7.41
Arlet,2010,Alytes obstetricans,M,2099.1
Arlet,2010,Alytes obstetricans,M,3785.1
Arlet,2010,Alytes obstetricans,M,3720.4
Arlet,2010,Alytes obstetricans,M,2162.7
Arlet,2010,Alytes obstetricans,M,4136.7
Arlet,2010,Alytes obstetricans,M,127.5
Arlet,2010,Alytes obstetricans,M,15.2
Arlet,2010,Alytes obstetricans,M,18483.7
Arlet,2010,Alytes obstetricans,M,11913.4
Arlet,2010,Alytes obstetricans,M,12156.5
Arlet,2010,Alytes obstetricans,M,8138.8
Arlet,2010,Alytes obstetricans,M,7.49
Arlet,2010,Alytes obstetricans,M,8018.6
Arlet,2010,Alytes obstetricans,M,3790.8
Arlet,2010,Alytes obstetricans,M,2908.3
Arlet,2010,Alytes obstetricans,M,2438.8
Arlet,2010,Alytes obstetricans,M,16.6
Arlet,2010,Alytes obstetricans,M,2704.9
Arlet,2010,Alytes obstetricans,M,5147.1
Arlet,2010,Alytes obstetricans,M,1731.2
Arlet,2010,Alytes obstetricans,M,6902.1
Arlet,2010,Alytes obstetricans,M,1399.3
Arlet,2010,Alytes obstetricans,M,6491
Arlet,2010,Alytes obstetricans,M,3883
Arlet,2010,Alytes obstetricans,M,10947.2
Arlet,2010,Alytes obstetricans,M,8282.3
Arlet,2010,Alytes obstetricans,M,19931.8
Arlet,2011,Alytes obstetricans,M,635.7
Arlet,2011,Alytes obstetricans,M,239
Arlet,2011,Alytes obstetricans,M,282.7
Arlet,2011,Alytes obstetricans,M,377.2
Arlet,2011,Alytes obstetricans,M,132.9
Arlet,2011,Alytes obstetricans,M,0.245
Arlet,2011,Alytes obstetricans,M,102.7
Arlet,2011,Alytes obstetricans,M,1021.9
Arlet,2011,Alytes obstetricans,M,966
Arlet,2011,Alytes obstetricans,M,340
Arlet,2011,Alytes obstetricans,M,252.6
Arlet,2011,Alytes obstetricans,M,522.8
Arlet,2011,Alytes obstetricans,M,23.2
Arlet,2011,Alytes obstetricans,M,2677.3
Arlet,2011,Alytes obstetricans,M,2.22
Arlet,2011,Alytes obstetricans,M,1547.6
Arlet,2011,Alytes obstetricans,M,1742.2
Arlet,2011,Alytes obstetricans,M,316
Arlet,2011,Alytes obstetricans,M,255.4
Arlet,2011,Alytes obstetricans,M,502.4
Arlet,2011,Alytes obstetricans,M,80.2
Arlet,2011,Alytes obstetricans,M,2999.2
Arlet,2011,Alytes obstetricans,M,315.5
Arlet,2011,Alytes obstetricans,M,0.643
Arlet,2011,Alytes obstetricans,M,173.7
Arlet,2011,Alytes obstetricans,M,402.7
Arlet,2011,Alytes obstetricans,M,0.528
Arlet,2011,Alytes obstetricans,M,22.1
Arlet,2011,Alytes obstetricans,M,12.6
Arlet,2011,Alytes obstetricans,M,158.6
Arlet,2011,Alytes obstetricans,M,8.86
Arlet,2011,Alytes obstetricans,M,277
Arlet,2011,Alytes obstetricans,M,1.89
Arlet,2011,Alytes obstetricans,M,693.4
Arlet,2011,Alytes obstetricans,M,21.8
Arlet,2011,Alytes obstetricans,M,924
Arlet,2011,Alytes obstetricans,M,0
Arlet,2011,Alytes obstetricans,M,0
Arlet,2011,Alytes obstetricans,M,0.234
Arlet,2011,Alytes obstetricans,M,1815.3
Arlet,2011,Alytes obstetricans,M,0.533
Arlet,2011,Alytes obstetricans,M,6.34
Arlet,2011,Alytes obstetricans,M,0
Arlet,2011,Alytes obstetricans,M,7.79
Arlet,2011,Alytes obstetricans,M,0.346
Arlet,2011,Alytes obstetricans,M,11.6
Arlet,2011,Alytes obstetricans,M,4408.8
Arlet,2011,Alytes obstetricans,M,2008.2
Arlet,2011,Alytes obstetricans,M,14.5
Arlet,2011,Alytes obstetricans,M,5.61
Arlet,2011,Alytes obstetricans,M,5782.8
Arlet,2011,Alytes obstetricans,M,291.8
Arlet,2011,Alytes obstetricans,M,352.1
Arlet,2011,Alytes obstetricans,M,4320.5
Arlet,2011,Alytes obstetricans,M,0.74
Arlet,2011,Alytes obstetricans,M,64.7
Arlet,2011,Alytes obstetricans,M,176.8
Arlet,2011,Alytes obstetricans,M,129
Arlet,2011,Alytes obstetricans,M,296.6
Arlet,2011,Alytes obstetricans,M,53.5
Arlet,2011,Alytes obstetricans,M,249.9
Arlet,2011,Alytes obstetricans,M,37.5
Arlet,2011,Alytes obstetricans,M,48.1
Arlet,2011,Alytes obstetricans,M,0
Arlet,2011,Alytes obstetricans,M,465.1
Arlet,2011,Alytes obstetricans,M,1023.6
Arlet,2011,Alytes obstetricans,M,386.5
Arlet,2011,Alytes obstetricans,M,13.3
Arlet,2011,Alytes obstetricans,M,2020.7
Arlet,2011,Alytes obstetricans,M,39
Arlet,2011,Alytes obstetricans,M,138.4
Arlet,2011,Alytes obstetricans,M,55.8
Arlet,2011,Alytes obstetricans,M,58.1
Arlet,2011,Alytes obstetricans,M,1659.3
Arlet,2011,Alytes obstetricans,M,9.64
Arlet,2011,Alytes obstetricans,M,116
Arlet,2011,Alytes obstetricans,M,86.4
Arlet,2011,Alytes obstetricans,M,37.2
Arlet,2011,Alytes obstetricans,M,4830.2
Arlet,2011,Alytes obstetricans,M,547.6
Arlet,2011,Alytes obstetricans,M,238.9
