Lake,Year,Species,Developmental stage,GE
Acherito,2012,Alytes obstetricians ,T,2.69
Acherito,2012,Alytes obstetricians ,T,15.3
Acherito,2012,Alytes obstetricians ,T,19.4
Acherito,2012,Alytes obstetricians ,T,52.9
Acherito,2012,Alytes obstetricians ,T,3.53
Acherito,2012,Alytes obstetricians ,T,1.41
Acherito,2012,Alytes obstetricians ,T,65.8
Acherito,2014,Alytes obstetricians ,T,3.33
Acherito,2014,Alytes obstetricians ,T,0.79
Acherito,2014,Alytes obstetricians ,T,1.69
Acherito,2014,Alytes obstetricians ,T,4.01
Acherito,2014,Alytes obstetricians ,T,0.64
Acherito,2014,Alytes obstetricians ,T,0.62
Acherito,2014,Alytes obstetricians ,T,25.18
Acherito,2014,Alytes obstetricians ,T,1.53
Acherito,2014,Alytes obstetricians ,T,58.89
Acherito,2014,Alytes obstetricians ,T,16.66
Acherito,2014,Alytes obstetricians ,T,5.81
Acherito,2014,Alytes obstetricians ,T,11.13
Acherito,2014,Alytes obstetricians ,T,1.88
Acherito,2014,Alytes obstetricians ,T,93.86
Acherito,2014,Alytes obstetricians ,T,68.37
Acherito,2014,Alytes obstetricians ,T,13.17
Acherito,2014,Alytes obstetricians ,T,30.43
Acherito,2014,Alytes obstetricians ,T,13.92
Acherito,2014,Alytes obstetricians ,T,37.23
Acherito,2014,Alytes obstetricians ,T,9.06
Acherito,2014,Alytes obstetricians ,T,157.14
Acherito,2014,Alytes obstetricians ,T,36.52
Acherito,2014,Alytes obstetricians ,T,41.67
Acherito,2014,Alytes obstetricians ,T,8.14
Acherito,2014,Alytes obstetricians ,T,53.49
Acherito,2014,Alytes obstetricians ,T,116.99
Acherito,2014,Alytes obstetricians ,T,65.52
Acherito,2014,Alytes obstetricians ,T,64.09
Acherito,2014,Alytes obstetricians ,T,37.81
Acherito,2014,Alytes obstetricians ,T,14.15
Ansabere,2010,Alytes obstetricians,M,20.3
Ansabere,2010,Alytes obstetricians,M,0
Ansabere,2010,Alytes obstetricians,M,1207
Ansabere,2010,Alytes obstetricians,M,136.6
Ansabere,2010,Alytes obstetricians,M,20.3
Ansabere,2010,Alytes obstetricians,M,88.6
Ansabere,2010,Alytes obstetricians,M,229.6
Ansabere,2010,Alytes obstetricians,M,49.4
Ansabere,2010,Alytes obstetricians,M,19.8
Ansabere,2010,Alytes obstetricians,M,336.6
Ansabere,2010,Alytes obstetricians,M,83.2
Ansabere,2010,Alytes obstetricians,M,4.31
Ansabere,2010,Alytes obstetricians,M,16.6
Ansabere,2010,Alytes obstetricians,M,173.7
Ansabere,2010,Alytes obstetricians,M,49
Ansabere,2011,Alytes obstetricians,M,2495.2
Ansabere,2011,Alytes obstetricians,M,112.6
Ansabere,2011,Alytes obstetricians,M,35
Ansabere,2011,Alytes obstetricians,M,70
Ansabere,2011,Alytes obstetricians,M,0.159
Ansabere,2011,Alytes obstetricians,M,806.3
Ansabere,2011,Alytes obstetricians,M,71.9
Ansabere,2011,Alytes obstetricians,M,88.6
Ansabere,2011,Alytes obstetricians,M,2495.2
Ansabere,2011,Alytes obstetricians,M,112.6
Ansabere,2011,Alytes obstetricians,M,35
Ansabere,2011,Alytes obstetricians,M,70
Ansabere,2011,Alytes obstetricians,M,0.159
Ansabere,2011,Alytes obstetricians,M,2.83
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0
Ansabere,2012,Alytes obstetricians,M,0.524
Ansabere,2012,Alytes obstetricians,M,0.299
Ansabere,2015,Alytes obstetricians,M,475.914
Ansabere,2015,Alytes obstetricians,M,4.52762
Ansabere,2015,Alytes obstetricians,M,0.408051
Ansabere,2016,Alytes obstetricians,M,0.138338208
Ansabere,2016,Alytes obstetricians,M,69.87019539
Ansabere,2016,Alytes obstetricians,M,2.885755897
Ansabere,2016,Alytes obstetricians,M,0.287172161
Ansabere,2016,Alytes obstetricians,M,0.053463709
Ansabere,2016,Alytes obstetricians,M,0.523060225
Ansabere,2016,Alytes obstetricians,M,0.138338208
Ansabere,2016,Alytes obstetricians,M,69.87019539
Ansabere,2016,Alytes obstetricians,M,2.885755897
Ansabere,2016,Alytes obstetricians,M,0.287172161
Ansabere,2016,Alytes obstetricians,M,0
Ansabere,2016,Alytes obstetricians,M,0.053463709
Ansabere,2016,Alytes obstetricians,M,0.523060225
Ansabere,2008,Alytes obstetricians,T,3.57467
Ansabere,2008,Alytes obstetricians,T,168.016
Ansabere,2008,Alytes obstetricians,T,5.19964
Ansabere,2008,Alytes obstetricians,T,104.218
Ansabere,2008,Alytes obstetricians,T,214.383
Ansabere,2008,Alytes obstetricians,T,137.087
Ansabere,2008,Alytes obstetricians,T,156.34
Ansabere,2008,Alytes obstetricians,T,3.50318
Ansabere,2008,Alytes obstetricians,T,53.5927
Ansabere,2008,Alytes obstetricians,T,78.2729
Ansabere,2008,Alytes obstetricians,T,0.73938
Ansabere,2008,Alytes obstetricians,T,119.759
Ansabere,2008,Alytes obstetricians,T,121.034
Ansabere,2008,Alytes obstetricians,T,15.6201
Ansabere,2008,Alytes obstetricians,T,94.9308
Ansabere,2008,Alytes obstetricians,T,358.788
Ansabere,2008,Alytes obstetricians,T,12.1196
Ansabere,2008,Alytes obstetricians,T,0.0153939
Ansabere,2008,Alytes obstetricians,T,0.154608
Ansabere,2008,Alytes obstetricians,T,490.462
Ansabere,2008,Alytes obstetricians,T,1941.56
Ansabere,2008,Alytes obstetricians,T,154.372
Ansabere,2008,Alytes obstetricians,T,1163.31
Ansabere,2008,Alytes obstetricians,T,1778.31
Ansabere,2008,Alytes obstetricians,T,185.106
Ansabere,2008,Alytes obstetricians,T,348.574
Ansabere,2008,Alytes obstetricians,T,508.768
Ansabere,2008,Alytes obstetricians,T,46.6355
Ansabere,2008,Alytes obstetricians,T,3.78658
Ansabere,2008,Alytes obstetricians,T,3.90366
Ansabere,2008,Alytes obstetricians,T,0
Ansabere,2008,Alytes obstetricians,T,0
Ansabere,2008,Alytes obstetricians,T,0
Ansabere,2008,Alytes obstetricians,T,378.6
Ansabere,2008,Alytes obstetricians,T,16
Ansabere,2008,Alytes obstetricians,T,9.86
Ansabere,2008,Alytes obstetricians,T,23.8
Ansabere,2008,Alytes obstetricians,T,31.1
Ansabere,2008,Alytes obstetricians,T,162.3
Ansabere,2008,Alytes obstetricians,T,31.2
Ansabere,2008,Alytes obstetricians,T,506.4
Ansabere,2008,Alytes obstetricians,T,20.9308
Ansabere,2008,Alytes obstetricians,T,5977.67
Ansabere,2008,Alytes obstetricians,T,5.01957
Ansabere,2008,Alytes obstetricians,T,23.2913
Ansabere,2008,Alytes obstetricians,T,13.1651
Ansabere,2008,Alytes obstetricians,T,1248.87
Ansabere,2008,Alytes obstetricians,T,1.69591
Ansabere,2008,Alytes obstetricians,T,2.59291
Ansabere,2008,Alytes obstetricians,T,6.63589
Ansabere,2008,Alytes obstetricians,T,317.572
Ansabere,2008,Alytes obstetricians,T,110.306
Ansabere,2008,Alytes obstetricians,T,14.8415
Ansabere,2008,Alytes obstetricians,T,26.818
Ansabere,2008,Alytes obstetricians,T,36.1194
Ansabere,2008,Alytes obstetricians,T,29.9152
Ansabere,2008,Alytes obstetricians,T,1.40259
Ansabere,2008,Alytes obstetricians,T,390.737
Ansabere,2008,Alytes obstetricians,T,78.8503
Ansabere,2008,Alytes obstetricians,T,88.0181
Ansabere,2009,Alytes obstetricians ,T,279.609
Ansabere,2009,Alytes obstetricians ,T,197.432
Ansabere,2009,Alytes obstetricians ,T,262.168
Ansabere,2009,Alytes obstetricians ,T,72.2911
Ansabere,2009,Alytes obstetricians ,T,186.627
Ansabere,2009,Alytes obstetricians ,T,331.988
Ansabere,2009,Alytes obstetricians ,T,151.248
Ansabere,2009,Alytes obstetricians ,T,1040
Ansabere,2009,Alytes obstetricians ,T,40.6123
Ansabere,2009,Alytes obstetricians ,T,0.1801725
Ansabere,2009,Alytes obstetricians ,T,334.667
Ansabere,2009,Alytes obstetricians ,T,185.685
Ansabere,2009,Alytes obstetricians ,T,62.6222
Ansabere,2009,Alytes obstetricians ,T,36.8564
Ansabere,2009,Alytes obstetricians ,T,22.9082
Ansabere,2009,Alytes obstetricians ,T,41.0994
Ansabere,2009,Alytes obstetricians ,T,306.008
Ansabere,2009,Alytes obstetricians ,T,496.341
Ansabere,2009,Alytes obstetricians ,T,87.8158
Ansabere,2009,Alytes obstetricians ,T,223.486
Ansabere,2009,Alytes obstetricians ,T,165.345
Ansabere,2009,Alytes obstetricians ,T,1380
Ansabere,2009,Alytes obstetricians ,T,362.523
Ansabere,2009,Alytes obstetricians ,T,633.15
Ansabere,2009,Alytes obstetricians ,T,59.8819
Ansabere,2009,Alytes obstetricians ,T,373.423
Ansabere,2009,Alytes obstetricians ,T,216.64
Ansabere,2009,Alytes obstetricians ,T,838.426
Ansabere,2009,Alytes obstetricians ,T,273.521
Ansabere,2009,Alytes obstetricians ,T,209.649
Ansabere,2009,Alytes obstetricians ,T,21.7409
Ansabere,2009,Alytes obstetricians ,T,587.154
Ansabere,2011,Alytes obstetricians,T,23.5
Ansabere,2011,Alytes obstetricians,T,590.9
Ansabere,2011,Alytes obstetricians,T,459.2
Ansabere,2011,Alytes obstetricians,T,3.39
Ansabere,2011,Alytes obstetricians,T,204.9
Ansabere,2011,Alytes obstetricians,T,598.5
Ansabere,2011,Alytes obstetricians,T,446.7
Ansabere,2011,Alytes obstetricians,T,13.8
Ansabere,2011,Alytes obstetricians,T,51.5
Ansabere,2011,Alytes obstetricians,T,141.8
Ansabere,2011,Alytes obstetricians,T,234.1
Ansabere,2011,Alytes obstetricians,T,172.7
Ansabere,2011,Alytes obstetricians,T,385.1
Ansabere,2011,Alytes obstetricians,T,0.505
Ansabere,2011,Alytes obstetricians,T,14.2
Ansabere,2011,Alytes obstetricians,T,233.9
Ansabere,2011,Alytes obstetricians,T,233.6
Ansabere,2011,Alytes obstetricians,T,197.7
Ansabere,2011,Alytes obstetricians,T,6.92
Ansabere,2011,Alytes obstetricians,T,1237.9
Ansabere,2011,Alytes obstetricians,T,621
Ansabere,2011,Alytes obstetricians,T,35.2
Ansabere,2011,Alytes obstetricians,T,78.9
Ansabere,2011,Alytes obstetricians,T,110.6
Ansabere,2011,Alytes obstetricians,T,122.1
Ansabere,2011,Alytes obstetricians,T,36.2
Ansabere,2011,Alytes obstetricians,T,201.6
Ansabere,2011,Alytes obstetricians,T,26.7
Ansabere,2011,Alytes obstetricians,T,403.4
Ansabere,2011,Alytes obstetricians,T,9.94
Ansabere,2011,Alytes obstetricians,T,102.3
Ansabere,2011,Alytes obstetricians,T,117.6
Ansabere,2011,Alytes obstetricians,T,13.3
Ansabere,2011,Alytes obstetricians,T,93.3
Ansabere,2011,Alytes obstetricians,T,59.9
Ansabere,2011,Alytes obstetricians,T,27.5
Ansabere,2011,Alytes obstetricians,T,70.2
Ansabere,2011,Alytes obstetricians,T,11.4
Ansabere,2011,Alytes obstetricians,T,66.9
Ansabere,2011,Alytes obstetricians,T,30.5
Ansabere,2011,Alytes obstetricians,T,86
Ansabere,2011,Alytes obstetricians,T,19.4
Ansabere,2011,Alytes obstetricians,T,44.2
Ansabere,2011,Alytes obstetricians,T,3.89
Ansabere,2011,Alytes obstetricians,T,97.9
Ansabere,2011,Alytes obstetricians,T,261.7
Ansabere,2011,Alytes obstetricians,T,55.4
Ansabere,2011,Alytes obstetricians,T,49
Ansabere,2011,Alytes obstetricians,T,18.4
Ansabere,2011,Alytes obstetricians,T,35.2
Ansabere,2011,Alytes obstetricians,T,40.3
Ansabere,2011,Alytes obstetricians,T,16.3
Ansabere,2011,Alytes obstetricians,T,52.8
Ansabere,2011,Alytes obstetricians,T,70.3
Ansabere,2011,Alytes obstetricians,T,46.2
Ansabere,2011,Alytes obstetricians,T,26.7
Ansabere,2011,Alytes obstetricians,T,95.8
Ansabere,2011,Alytes obstetricians,T,281.4
Ansabere,2011,Alytes obstetricians,T,45.9
Ansabere,2011,Alytes obstetricians,T,49.3
Ansabere,2011,Alytes obstetricians,T,63.7
Ansabere,2011,Alytes obstetricians,T,124.2
Ansabere,2011,Alytes obstetricians,T,79.9
Ansabere,2011,Alytes obstetricians,T,117.9
Ansabere,2011,Alytes obstetricians,T,168.7
Ansabere,2011,Alytes obstetricians,T,164.8
Ansabere,2011,Alytes obstetricians,T,216.5
Ansabere,2011,Alytes obstetricians,T,8.84
Ansabere,2011,Alytes obstetricians,T,176.2
Ansabere,2011,Alytes obstetricians,T,250.4
Ansabere,2011,Alytes obstetricians,T,70.8
Ansabere,2011,Alytes obstetricians,T,2.01
Ansabere,2011,Alytes obstetricians,T,86.9
Ansabere,2011,Alytes obstetricians,T,133.3
Ansabere,2011,Alytes obstetricians,T,196.3
Ansabere,2011,Alytes obstetricians,T,198.8
Ansabere,2011,Alytes obstetricians,T,220.6
Ansabere,2011,Alytes obstetricians,T,130.5
Ansabere,2011,Alytes obstetricians,T,148
Ansabere,2011,Alytes obstetricians,T,45
Ansabere,2011,Alytes obstetricians,T,17
Ansabere,2011,Alytes obstetricians,T,24.7
Ansabere,2011,Alytes obstetricians,T,31.4
Ansabere,2011,Alytes obstetricians,T,21.9
Ansabere,2011,Alytes obstetricians,T,62.4
Ansabere,2011,Alytes obstetricians,T,70.2
Ansabere,2011,Alytes obstetricians,T,109.6
Ansabere,2011,Alytes obstetricians,T,41.7
Ansabere,2011,Alytes obstetricians,T,152.9
Ansabere,2011,Alytes obstetricians,T,51.6
Ansabere,2011,Alytes obstetricians,T,49.6
Ansabere,2011,Alytes obstetricians,T,25.9
Ansabere,2011,Alytes obstetricians,T,14.3
Ansabere,2011,Alytes obstetricians,T,38.7
Ansabere,2011,Alytes obstetricians,T,166.2
Ansabere,2011,Alytes obstetricians,T,398.3
Ansabere,2011,Alytes obstetricians,T,51.6
Ansabere,2011,Alytes obstetricians,T,70.7
Ansabere,2011,Alytes obstetricians,T,229.6
Ansabere,2011,Alytes obstetricians,T,135.1
Ansabere,2011,Alytes obstetricians,T,338.3
Ansabere,2011,Alytes obstetricians,T,253.9
Ansabere,2011,Alytes obstetricians,T,261.4
Ansabere,2011,Alytes obstetricians,T,233.6
Ansabere,2011,Alytes obstetricians,T,117.7
Ansabere,2011,Alytes obstetricians,T,346.2
Ansabere,2011,Alytes obstetricians,T,330.1
Ansabere,2011,Alytes obstetricians,T,163.8
Ansabere,2011,Alytes obstetricians,T,38.4
Ansabere,2011,Alytes obstetricians,T,318.5
Ansabere,2011,Alytes obstetricians,T,176.1
Ansabere,2011,Alytes obstetricians,T,197.8
Ansabere,2011,Alytes obstetricians,T,327.7
Ansabere,2011,Alytes obstetricians,T,286.3
Ansabere,2011,Alytes obstetricians,T,509.3
Ansabere,2011,Alytes obstetricians,T,316.7
Ansabere,2011,Alytes obstetricians,T,329.7
Ansabere,2011,Alytes obstetricians,T,213.8
Ansabere,2012,Alytes obstetricians,T,0.101
Ansabere,2012,Alytes obstetricians,T,689.7
Ansabere,2012,Alytes obstetricians,T,867.8
Ansabere,2012,Alytes obstetricians,T,2058.4
Ansabere,2012,Alytes obstetricians,T,1150.1
Ansabere,2012,Alytes obstetricians,T,242.1
Ansabere,2012,Alytes obstetricians,T,172.5
Ansabere,2012,Alytes obstetricians,T,235.5
Ansabere,2012,Alytes obstetricians,T,454.5
Ansabere,2012,Alytes obstetricians,T,211.7
Ansabere,2012,Alytes obstetricians,T,310.3
Ansabere,2012,Alytes obstetricians,T,689.3
Ansabere,2012,Alytes obstetricians,T,527.6
Ansabere,2012,Alytes obstetricians,T,555.5
Ansabere,2012,Alytes obstetricians,T,164.8
Ansabere,2012,Alytes obstetricians,T,314.7
Ansabere,2012,Alytes obstetricians,T,330.9
Ansabere,2012,Alytes obstetricians,T,178.6
Ansabere,2012,Alytes obstetricians,T,18.4
Ansabere,2012,Alytes obstetricians,T,61.5
Ansabere,2012,Alytes obstetricians,T,145.5
Ansabere,2012,Alytes obstetricians,T,15.4
Ansabere,2012,Alytes obstetricians,T,59.6
Ansabere,2012,Alytes obstetricians,T,44.5
Ansabere,2012,Alytes obstetricians,T,46.2
Ansabere,2012,Alytes obstetricians,T,9.67
Ansabere,2012,Alytes obstetricians,T,61.3
Ansabere,2012,Alytes obstetricians,T,14.9
Ansabere,2012,Alytes obstetricians,T,205.8
Ansabere,2012,Alytes obstetricians,T,78.7
Ansabere,2012,Alytes obstetricians,T,70.8
Ansabere,2012,Alytes obstetricians,T,23.1
Ansabere,2012,Alytes obstetricians,T,46.6
Ansabere,2012,Alytes obstetricians,T,83.9
Ansabere,2012,Alytes obstetricians,T,265.3
Ansabere,2012,Alytes obstetricians,T,24.4
Ansabere,2012,Alytes obstetricians,T,38.5
Ansabere,2012,Alytes obstetricians,T,54.7
Ansabere,2012,Alytes obstetricians,T,17.3
Ansabere,2012,Alytes obstetricians,T,48.1
Ansabere,2012,Alytes obstetricians,T,44.6
Ansabere,2012,Alytes obstetricians,T,99.6
Ansabere,2012,Alytes obstetricians,T,102.9
Ansabere,2012,Alytes obstetricians,T,105.3
Ansabere,2012,Alytes obstetricians,T,146.3
Ansabere,2012,Alytes obstetricians,T,213.8
Ansabere,2012,Alytes obstetricians,T,0.711
Ansabere,2012,Alytes obstetricians,T,15.7
Ansabere,2014,Alytes obstetricians,T,627.2470856
Ansabere,2014,Alytes obstetricians,T,425.1531219
Ansabere,2014,Alytes obstetricians,T,231.3315964
Ansabere,2014,Alytes obstetricians,T,218.4418869
Ansabere,2014,Alytes obstetricians,T,95.32259941
Ansabere,2014,Alytes obstetricians,T,873.9889526
Ansabere,2014,Alytes obstetricians,T,103.7887764
Ansabere,2014,Alytes obstetricians,T,2359.675598
Ansabere,2014,Alytes obstetricians,T,690.9991455
Ansabere,2014,Alytes obstetricians,T,4.055510163
Ansabere,2014,Alytes obstetricians,T,368.800087
Ansabere,2014,Alytes obstetricians,T,72.16132164
Ansabere,2014,Alytes obstetricians,T,40.85077763
Ansabere,2014,Alytes obstetricians,T,34.14325476
Ansabere,2014,Alytes obstetricians,T,558.5895538
Ansabere,2014,Alytes obstetricians,T,34.42639351
Ansabere,2014,Alytes obstetricians,T,246.05896
Ansabere,2014,Alytes obstetricians,T,0.92036292
Ansabere,2014,Alytes obstetricians,T,245.1737595
Ansabere,2014,Alytes obstetricians,T,243.8401031
Ansabere,2014,Alytes obstetricians,T,28.08378696
Ansabere,2014,Alytes obstetricians,T,278.5416031
Ansabere,2014,Alytes obstetricians,T,36.64844275
Ansabere,2014,Alytes obstetricians,T,73.47684383
Ansabere,2014,Alytes obstetricians,T,42.02712059
Ansabere,2014,Alytes obstetricians,T,39.43808079
Ansabere,2014,Alytes obstetricians,T,193.7077713
Ansabere,2014,Alytes obstetricians,T,56.88079357
Ansabere,2014,Alytes obstetricians,T,304.0822029
Ansabere,2014,Alytes obstetricians,T,106.7307472
Ansabere,2016,Alytes obstetricians,T,134.695
Ansabere,2016,Alytes obstetricians,T,169.101
Ansabere,2016,Alytes obstetricians,T,180.086
Ansabere,2016,Alytes obstetricians,T,165.906
Ansabere,2016,Alytes obstetricians,T,62.0083
Ansabere,2016,Alytes obstetricians,T,243.184
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Ansabere,2017,Alytes obstetricians,T,0
Arlet,2008,Alytes obstetricians,M,234.568
Arlet,2008,Alytes obstetricians,M,3.74836
Arlet,2008,Alytes obstetricians,M,1.86959
Arlet,2008,Alytes obstetricians,M,154.35
Arlet,2008,Alytes obstetricians,M,207.74
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,1.34496
Arlet,2008,Alytes obstetricians,M,2.72041
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,58.7
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,26.3
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,0.16681
Arlet,2008,Alytes obstetricians,M,0.207914
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,0
Arlet,2008,Alytes obstetricians,M,26.237
Arlet,2010,Alytes obstetricians,M,1825.1
Arlet,2010,Alytes obstetricians,M,1412.4
Arlet,2010,Alytes obstetricians,M,5.16
Arlet,2010,Alytes obstetricians,M,31.6
Arlet,2010,Alytes obstetricians,M,714.2
Arlet,2010,Alytes obstetricians,M,105.4
Arlet,2010,Alytes obstetricians,M,135.1
Arlet,2010,Alytes obstetricians,M,5.89
Arlet,2010,Alytes obstetricians,M,467.3
Arlet,2010,Alytes obstetricians,M,4581.6
Arlet,2010,Alytes obstetricians,M,53.1
Arlet,2010,Alytes obstetricians,M,12.3
Arlet,2010,Alytes obstetricians,M,437.6
Arlet,2010,Alytes obstetricians,M,22
Arlet,2010,Alytes obstetricians,M,11.3
Arlet,2010,Alytes obstetricians,M,5420.7
Arlet,2010,Alytes obstetricians,M,80.1
Arlet,2010,Alytes obstetricians,M,2.56
Arlet,2010,Alytes obstetricians,M,207.5
Arlet,2010,Alytes obstetricians,M,1983.4
Arlet,2010,Alytes obstetricians,M,2214
Arlet,2010,Alytes obstetricians,M,7705.2
Arlet,2010,Alytes obstetricians,M,4016.5
Arlet,2010,Alytes obstetricians,M,2239.6
Arlet,2010,Alytes obstetricians,M,1491.6
Arlet,2010,Alytes obstetricians,M,16.5
Arlet,2010,Alytes obstetricians,M,47.4
Arlet,2010,Alytes obstetricians,M,754.4
Arlet,2010,Alytes obstetricians,M,1919.1
Arlet,2010,Alytes obstetricians,M,8802.2
Arlet,2010,Alytes obstetricians,M,19.8
Arlet,2010,Alytes obstetricians,M,0.00316
Arlet,2010,Alytes obstetricians,M,44.9
Arlet,2010,Alytes obstetricians,M,0
Arlet,2010,Alytes obstetricians,M,5.25
Arlet,2010,Alytes obstetricians,M,31.9
Arlet,2010,Alytes obstetricians,M,86.9
Arlet,2010,Alytes obstetricians,M,15846.6
Arlet,2010,Alytes obstetricians,M,6908.6
Arlet,2010,Alytes obstetricians,M,7.41
Arlet,2010,Alytes obstetricians,M,2099.1
Arlet,2010,Alytes obstetricians,M,3785.1
Arlet,2010,Alytes obstetricians,M,3720.4
Arlet,2010,Alytes obstetricians,M,2162.7
Arlet,2010,Alytes obstetricians,M,4136.7
Arlet,2010,Alytes obstetricians,M,127.5
Arlet,2010,Alytes obstetricians,M,15.2
Arlet,2010,Alytes obstetricians,M,18483.7
Arlet,2010,Alytes obstetricians,M,11913.4
Arlet,2010,Alytes obstetricians,M,12156.5
Arlet,2010,Alytes obstetricians,M,8138.8
Arlet,2010,Alytes obstetricians,M,7.49
Arlet,2010,Alytes obstetricians,M,8018.6
Arlet,2010,Alytes obstetricians,M,3790.8
Arlet,2010,Alytes obstetricians,M,2908.3
Arlet,2010,Alytes obstetricians,M,2438.8
Arlet,2010,Alytes obstetricians,M,16.6
Arlet,2010,Alytes obstetricians,M,2704.9
Arlet,2010,Alytes obstetricians,M,5147.1
Arlet,2010,Alytes obstetricians,M,1731.2
Arlet,2010,Alytes obstetricians,M,6902.1
Arlet,2010,Alytes obstetricians,M,1399.3
Arlet,2010,Alytes obstetricians,M,6491
Arlet,2010,Alytes obstetricians,M,3883
Arlet,2010,Alytes obstetricians,M,10947.2
Arlet,2010,Alytes obstetricians,M,8282.3
Arlet,2010,Alytes obstetricians,M,19931.8
Arlet,2011,Alytes obstetricians,M,635.7
Arlet,2011,Alytes obstetricians,M,239
Arlet,2011,Alytes obstetricians,M,282.7
Arlet,2011,Alytes obstetricians,M,377.2
Arlet,2011,Alytes obstetricians,M,132.9
Arlet,2011,Alytes obstetricians,M,0.245
Arlet,2011,Alytes obstetricians,M,102.7
Arlet,2011,Alytes obstetricians,M,1021.9
Arlet,2011,Alytes obstetricians,M,966
Arlet,2011,Alytes obstetricians,M,340
Arlet,2011,Alytes obstetricians,M,252.6
Arlet,2011,Alytes obstetricians,M,522.8
Arlet,2011,Alytes obstetricians,M,23.2
Arlet,2011,Alytes obstetricians,M,2677.3
Arlet,2011,Alytes obstetricians,M,2.22
Arlet,2011,Alytes obstetricians,M,1547.6
Arlet,2011,Alytes obstetricians,M,1742.2
Arlet,2011,Alytes obstetricians,M,316
Arlet,2011,Alytes obstetricians,M,255.4
Arlet,2011,Alytes obstetricians,M,502.4
Arlet,2011,Alytes obstetricians,M,80.2
Arlet,2011,Alytes obstetricians,M,2999.2
Arlet,2011,Alytes obstetricians,M,315.5
Arlet,2011,Alytes obstetricians,M,0.643
Arlet,2011,Alytes obstetricians,M,173.7
Arlet,2011,Alytes obstetricians,M,402.7
Arlet,2011,Alytes obstetricians,M,0.528
Arlet,2011,Alytes obstetricians,M,22.1
Arlet,2011,Alytes obstetricians,M,12.6
Arlet,2011,Alytes obstetricians,M,158.6
Arlet,2011,Alytes obstetricians,M,8.86
Arlet,2011,Alytes obstetricians,M,277
Arlet,2011,Alytes obstetricians,M,1.89
Arlet,2011,Alytes obstetricians,M,693.4
Arlet,2011,Alytes obstetricians,M,21.8
Arlet,2011,Alytes obstetricians,M,924
Arlet,2011,Alytes obstetricians,M,0
Arlet,2011,Alytes obstetricians,M,0
Arlet,2011,Alytes obstetricians,M,0.234
Arlet,2011,Alytes obstetricians,M,1815.3
Arlet,2011,Alytes obstetricians,M,0.533
Arlet,2011,Alytes obstetricians,M,6.34
Arlet,2011,Alytes obstetricians,M,0
Arlet,2011,Alytes obstetricians,M,7.79
Arlet,2011,Alytes obstetricians,M,0.346
Arlet,2011,Alytes obstetricians,M,11.6
Arlet,2011,Alytes obstetricians,M,4408.8
Arlet,2011,Alytes obstetricians,M,2008.2
Arlet,2011,Alytes obstetricians,M,14.5
Arlet,2011,Alytes obstetricians,M,5.61
Arlet,2011,Alytes obstetricians,M,5782.8
Arlet,2011,Alytes obstetricians,M,291.8
Arlet,2011,Alytes obstetricians,M,352.1
Arlet,2011,Alytes obstetricians,M,4320.5
Arlet,2011,Alytes obstetricians,M,0.74
Arlet,2011,Alytes obstetricians,M,64.7
Arlet,2011,Alytes obstetricians,M,176.8
Arlet,2011,Alytes obstetricians,M,129
Arlet,2011,Alytes obstetricians,M,296.6
Arlet,2011,Alytes obstetricians,M,53.5
Arlet,2011,Alytes obstetricians,M,249.9
Arlet,2011,Alytes obstetricians,M,37.5
Arlet,2011,Alytes obstetricians,M,48.1
Arlet,2011,Alytes obstetricians,M,0
Arlet,2011,Alytes obstetricians,M,465.1
Arlet,2011,Alytes obstetricians,M,1023.6
Arlet,2011,Alytes obstetricians,M,386.5
Arlet,2011,Alytes obstetricians,M,13.3
Arlet,2011,Alytes obstetricians,M,2020.7
Arlet,2011,Alytes obstetricians,M,39
Arlet,2011,Alytes obstetricians,M,138.4
Arlet,2011,Alytes obstetricians,M,55.8
Arlet,2011,Alytes obstetricians,M,58.1
Arlet,2011,Alytes obstetricians,M,1659.3
Arlet,2011,Alytes obstetricians,M,9.64
Arlet,2011,Alytes obstetricians,M,116
Arlet,2011,Alytes obstetricians,M,86.4
Arlet,2011,Alytes obstetricians,M,37.2
Arlet,2011,Alytes obstetricians,M,4830.2
Arlet,2011,Alytes obstetricians,M,547.6
Arlet,2011,Alytes obstetricians,M,238.9
