Lake,Year,Species,Developmental stage,GE
Arlet,2013,Alytes obstetricans,T,309.8612595
Arlet,2013,Alytes obstetricans,T,439.4488525
Arlet,2013,Alytes obstetricans,T,545.6892395
Arlet,2013,Alytes obstetricans,T,778.2273865
Arlet,2013,Alytes obstetricans,T,4813.419189
Arlet,2013,Alytes obstetricans,T,463.8596344
Arlet,2013,Alytes obstetricans,T,510.6830978
Arlet,2013,Alytes obstetricans,T,56.03972435
Arlet,2013,Alytes obstetricans,T,12.52138972
Arlet,2013,Alytes obstetricans,T,164.9915504
Arlet,2013,Alytes obstetricans,T,218.1554031
Arlet,2013,Alytes obstetricans,T,50.38422585
Arlet,2013,Alytes obstetricans,T,93.54104996
Arlet,2013,Alytes obstetricans,T,1622.708282
Arlet,2013,Alytes obstetricans,T,7.99012661
Arlet,2013,Alytes obstetricans,T,833.351593
Arlet,2013,Alytes obstetricans,T,0.172571056
Arlet,2016,Alytes obstetricans,T,3.1197
Arlet,2016,Alytes obstetricans,T,5.99464
Arlet,2016,Alytes obstetricans,T,7.81058
Arlet,2016,Alytes obstetricans,T,27.6894
Arlet,2016,Alytes obstetricans,T,52.7987
Arlet,2016,Alytes obstetricans,T,107.211
Arlet,2016,Alytes obstetricans,T,626.992
Arlet,2016,Alytes obstetricans,T,61.1252
Arlet,2016,Alytes obstetricans,T,1.53334
Arlet,2016,Alytes obstetricans,T,112.194
Arlet,2016,Alytes obstetricans,T,0.813241
Arlet,2016,Alytes obstetricans,T,0.431077
Arlet,2016,Alytes obstetricans,T,289.483
Arlet,2016,Alytes obstetricans,T,306.634
Arlet,2016,Alytes obstetricans,T,200.732
Arlet,2016,Alytes obstetricans,T,1.68315
Arlet,2016,Alytes obstetricans,T,4.06061
Arlet,2016,Alytes obstetricans,T,115.927
Arlet,2016,Alytes obstetricans,T,28.1953
Arlet,2016,Alytes obstetricans,T,2.20888
Arlet,2016,Alytes obstetricans,T,249.71
Arlet,2016,Alytes obstetricans,T,1.02506
Arlet,2016,Alytes obstetricans,T,5.35964
Arlet,2016,Alytes obstetricans,T,572.89
Arlet,2016,Alytes obstetricans,T,4.50453
Arlet,2016,Alytes obstetricans,T,7.1109
Arlet,2016,Alytes obstetricans,T,17.2686
Arlet,2016,Alytes obstetricans,T,15.8346
Arlet,2016,Alytes obstetricans,T,76.0198
Arlet,2016,Alytes obstetricans,T,352.948
Arlet,2016,Alytes obstetricans,T,817.818
Arlet,2016,Alytes obstetricans,T,110.09
Arlet,2016,Alytes obstetricans,T,137.463
Arlet,2016,Alytes obstetricans,T,12.5553
Arlet,2016,Alytes obstetricans,T,51.4912
Arlet,2016,Alytes obstetricans,T,13.6997
Arlet,2016,Alytes obstetricans,T,2.87446
Arlet,2016,Alytes obstetricans,T,0.322097
Arlet,2016,Alytes obstetricans,T,12.136
Arlet,2016,Alytes obstetricans,T,5.90975
Arlet,2018,Alytes obstetricans ,T,0
Arlet,2018,Alytes obstetricans ,T,0
Arlet,2018,Alytes obstetricans ,T,0
Arlet,2018,Alytes obstetricans ,T,0
